Record ID,Date Closed,Due Date,Implementation Phase,Implementation Type,CA ID,Record ID,Target Implementation Date,Status,Lifecycle State,QE ID,URL-Record ID,URL-Record ID
CA-015039,02-Aug-24,02-Aug-24,,Post-Implementation,CA-015039,QE-006711,01-Mar-24,Active,In Post-Implementation Execution,QE-006711,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UB003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SK001
CA-015038,06-Oct-23,30-Nov-23,n/a,Pre-Implementation,CA-015038,QE-006707,31-Jan-24,Active,Closed,QE-006707,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UC008,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SG002
CA-015037,06-Oct-23,30-Nov-23,n/a,Pre-Implementation,CA-015037,QE-006707,31-Jan-24,Active,Closed,QE-006707,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UC007,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SG002
CA-015036,06-Oct-23,30-Nov-23,n/a,Pre-Implementation,CA-015036,QE-006707,31-Jan-24,Active,Closed,QE-006707,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UC006,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SG002
CA-015035,08-Dec-23,30-Nov-23,n/a,Pre-Implementation,CA-015035,QE-006707,31-Jan-24,Active,Closed,QE-006707,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UC005,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SG002
CA-015034,,31-Dec-24,,Post-Implementation,CA-015034,QE-006619,31-Aug-23,Active,In Post-Implementation Execution,QE-006619,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U9002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RR007
CA-015033,01-Feb-24,09-Feb-24,N/A,Post-Implementation,CA-015033,QE-006702,22-Sep-23,Active,Closed,QE-006702,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UA007,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SE007
CA-015032,20-Sep-23,31-Oct-23,N/A,Pre-Implementation,CA-015032,QE-006702,22-Sep-23,Active,Closed,QE-006702,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UA006,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SE007
CA-015031,,22-Nov-23,,Pre-Implementation,CA-015031,QE-006097,20-Dec-22,Active,In Pre-Implementation Execution,QE-006097,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UA005,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000LM002
CA-015030,12-Jan-24,20-Dec-23,,Pre-Implementation,CA-015030,QE-006097,20-Dec-22,Active,In Pre-Implementation Execution,QE-006097,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UA004,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000LM002
CA-015029,,29-Nov-23,,Pre-Implementation,CA-015029,QE-006097,20-Dec-22,Active,In Pre-Implementation Execution,QE-006097,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UA003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000LM002
CA-015028,12-Jan-24,20-Dec-23,,Pre-Implementation,CA-015028,QE-006097,20-Dec-22,Active,In Pre-Implementation Execution,QE-006097,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UA002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000LM002
CA-015027,,29-Feb-24,,Post-Implementation,CA-015027,QE-006611,23-Oct-23,Active,In Post-Implementation Execution,QE-006611,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UB002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RP001
CA-015026,06-Feb-24,29-Feb-24,,Post-Implementation,CA-015026,QE-006680,20-Dec-23,Active,Closed,QE-006680,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UC004,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S5005
CA-015025,01-Feb-24,01-Mar-24,,Post-Implementation,CA-015025,QE-006711,01-Mar-24,Active,In Post-Implementation Execution,QE-006711,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UC003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SK001
CA-015024,03-Apr-24,12-Apr-24,,Post-Implementation,CA-015024,QE-006711,01-Mar-24,Active,In Post-Implementation Execution,QE-006711,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UC002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SK001
CA-015023,,26-Jul-24,,Post-Implementation,CA-015023,QE-006711,01-Mar-24,Active,In Post-Implementation Execution,QE-006711,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UC001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SK001
CA-015022,31-Jan-24,01-Mar-24,,Pre-Implementation,CA-015022,QE-006711,01-Mar-24,Active,In Post-Implementation Execution,QE-006711,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UB001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SK001
CA-015021,29-Jan-24,15-Dec-23,,Pre-Implementation,CA-015021,QE-006711,01-Mar-24,Active,In Post-Implementation Execution,QE-006711,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000UA001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SK001
CA-015020,29-Jan-24,01-Mar-24,,Pre-Implementation,CA-015020,QE-006711,01-Mar-24,Active,In Post-Implementation Execution,QE-006711,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U9001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SK001
CA-015019,07-Feb-24,06-Dec-24,,Post-Implementation,CA-015019,QE-006666,20-Dec-23,Active,In Post-Implementation Execution,QE-006666,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U6004,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S1008
CA-015018,07-Feb-24,06-Dec-24,,Post-Implementation,CA-015018,QE-006666,20-Dec-23,Active,In Post-Implementation Execution,QE-006666,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U6003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S1008
CA-015017,16-Nov-23,24-Jan-24,NA,Pre-Implementation,CA-015017,QE-006705,31-Dec-23,Active,Closed,QE-006705,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U5003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SG001
CA-015016,15-Nov-23,22-Dec-23,NA,Pre-Implementation,CA-015016,QE-006705,31-Dec-23,Active,Closed,QE-006705,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U8003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SG001
CA-015015,02-Feb-24,05-Jan-24,,Pre-Implementation,CA-015015,QE-006680,20-Dec-23,Active,Closed,QE-006680,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U8002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S5005
CA-015014,01-Sep-23,06-Sep-23,,Pre-Implementation,CA-015014,QE-006656,24-Aug-23,Active,Closed,QE-006656,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U5002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S0013
CA-015013,02-Feb-24,23-Feb-24,,Pre-Implementation,CA-015013,QE-006680,20-Dec-23,Active,Closed,QE-006680,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U8001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S5005
CA-015012,11-Mar-24,29-Feb-24,post PDUFA*,Post-Implementation,CA-015012,QE-006680,20-Dec-23,Active,Closed,QE-006680,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U7001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S5005
CA-015011,14-Sep-23,15-Sep-23,,Post-Implementation,CA-015011,QE-006656,24-Aug-23,Active,Closed,QE-006656,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U6002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S0013
CA-015010,07-Sep-23,07-Sep-23,,Pre-Implementation,CA-015010,QE-006656,24-Aug-23,Active,Closed,QE-006656,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U6001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S0013
CA-015009,07-Sep-23,07-Sep-23,,Pre-Implementation,CA-015009,QE-006656,24-Aug-23,Active,Closed,QE-006656,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U5001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S0013
CA-015008,21-Oct-23,06-Oct-23,N/A,Pre-Implementation,CA-015008,QE-006687,29-Dec-23,Active,Closed,QE-006687,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U3003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S9002
CA-015006,02-Feb-24,23-Feb-24,,Pre-Implementation,CA-015006,QE-006680,20-Dec-23,Active,Closed,QE-006680,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U2006,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S5005
CA-015005,17-Jan-24,23-Feb-24,N/A,Pre-Implementation,CA-015005,QE-006680,20-Dec-23,Active,Closed,QE-006680,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U1011,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S5005
CA-015004,18-Oct-23,06-Oct-23,,Pre-Implementation,CA-015004,QE-006539,25-Aug-23,Active,In Post-Implementation Execution,QE-006539,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U1010,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000R0005
CA-015003,21-Oct-23,15-Dec-23,N/A,Pre-Implementation,CA-015003,QE-006687,29-Dec-23,Active,Closed,QE-006687,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U1009,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S9002
CA-015002,14-Feb-24,31-Oct-23,N/A,Post-Implementation,CA-015002,QE-006687,29-Dec-23,Active,Closed,QE-006687,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U1008,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S9002
CA-015001,14-Feb-24,01-Feb-24,N/A,Post-Implementation,CA-015001,QE-006687,29-Dec-23,Active,Closed,QE-006687,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U2005,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S9002
CA-015000,,29-Feb-24,N/A,Post-Implementation,CA-015000,QE-006611,23-Oct-23,Active,In Post-Implementation Execution,QE-006611,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U1007,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RP001
CA-014993,,29-Dec-23,N/A,Post-Implementation,CA-014993,QE-006690,29-Sep-23,Active,In Post-Implementation Execution,QE-006690,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U4002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SC001
CA-014992,19-Oct-23,20-Oct-23,N/A,Pre-Implementation,CA-014992,QE-006690,29-Sep-23,Active,In Post-Implementation Execution,QE-006690,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U4001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SC001
CA-014991,07-Sep-23,30-Apr-24,,Post-Implementation,CA-014991,QE-006611,23-Oct-23,Active,In Post-Implementation Execution,QE-006611,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U2004,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RP001
CA-014990,,21-Jun-24,N/A,Pre-Implementation,CA-014990,QE-006623,30-Aug-24,Active,In Pre-Implementation Execution,QE-006623,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U1006,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RT003
CA-014989,,21-Jun-24,N/A,Pre-Implementation,CA-014989,QE-006623,30-Aug-24,Active,In Pre-Implementation Execution,QE-006623,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U2003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RT003
CA-014988,,21-Jun-24,N/A,Pre-Implementation,CA-014988,QE-006623,30-Aug-24,Active,In Pre-Implementation Execution,QE-006623,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U3001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RT003
CA-014987,,21-Jun-24,N/A,Pre-Implementation,CA-014987,QE-006623,30-Aug-24,Active,In Pre-Implementation Execution,QE-006623,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U1005,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RT003
CA-014986,20-Sep-23,30-Nov-23,N/A,Post-Implementation,CA-014986,QE-006660,30-Sep-23,Active,In Post-Implementation Execution,QE-006660,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U2002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S3006
CA-014985,20-Sep-23,15-Sep-23,N/A,Post-Implementation,CA-014985,QE-006645,31-Aug-23,Active,Closed,QE-006645,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U2001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S0007
CA-014984,21-Dec-23,23-Oct-23,N/A,Post-Implementation,CA-014984,QE-006691,23-Oct-23,Active,Closed,QE-006691,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U1004,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SD001
CA-014983,29-Aug-23,29-Aug-23,,Pre-Implementation,CA-014983,QE-006691,23-Oct-23,Active,Closed,QE-006691,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U1003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000SD001
CA-014982,20-Feb-24,22-Dec-23,N/A,Post-Implementation,CA-014982,QE-006687,29-Dec-23,Active,Closed,QE-006687,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U1002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S9002
CA-014981,30-Oct-23,31-Oct-23,N/A,Pre-Implementation,CA-014981,QE-006633,06-Oct-23,Active,Closed,QE-006633,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U1001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RY002
CA-014980,30-Jan-24,30-Nov-23,N/A,Post-Implementation,CA-014980,QE-006660,30-Sep-23,Active,In Post-Implementation Execution,QE-006660,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000U0001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S3006
CA-014979,21-Oct-23,22-Sep-23,N/A,Post-Implementation,CA-014979,QE-006142,01-Sep-22,Active,Closed,QE-006142,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TZ001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000MA002
CA-014978,08-Feb-24,22-Sep-23,N/A,Post-Implementation,CA-014978,QE-006336,31-Aug-23,Active,Closed,QE-006336,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TY001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000OJ002
CA-014977,17-Aug-23,30-Sep-23,N/A,Post-Implementation,CA-014977,QE-006471,31-Aug-23,Active,Closed,QE-006471,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TV007,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000Q7005
CA-014976,18-Sep-23,29-Sep-23,N/A,Pre-Implementation,CA-014976,QE-006660,30-Sep-23,Active,In Post-Implementation Execution,QE-006660,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TV006,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S3006
CA-014975,18-Sep-23,29-Sep-23,N/A,Pre-Implementation,CA-014975,QE-006660,30-Sep-23,Active,In Post-Implementation Execution,QE-006660,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TV005,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S3006
CA-014974,18-Sep-23,29-Sep-23,N/A,Pre-Implementation,CA-014974,QE-006660,30-Sep-23,Active,In Post-Implementation Execution,QE-006660,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TV003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S3006
CA-014973,14-Sep-23,22-Aug-23,,Pre-Implementation,CA-014973,QE-005859,31-Dec-22,Active,Closed,QE-005859,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TX001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000JV001
CA-014972,29-Jan-24,31-Jan-24,,Post-Implementation,CA-014972,QE-006613,20-Dec-23,Active,Closed,QE-006613,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TV002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RQ002
CA-014971,15-Aug-23,,,Post-Implementation,CA-014971,QE-006613,20-Dec-23,Active,Closed,QE-006613,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TW001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RQ002
CA-014970,15-Aug-23,,,Post-Implementation,CA-014970,QE-006613,20-Dec-23,Active,Closed,QE-006613,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TV001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RQ002
CA-014969,03-Apr-24,03-Apr-24,NA,Post-Implementation,CA-014969,QE-006478,30-Dec-23,Active,Closed,QE-006478,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TU001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000QB002
CA-014968,04-Dec-23,27-Oct-23,,Pre-Implementation,CA-014968,QE-006612,08-Dec-23,Active,In Post-Implementation Execution,QE-006612,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TT001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RQ001
CA-014967,08-Dec-23,31-Aug-23,NA,Post-Implementation,CA-014967,QE-006471,31-Aug-23,Active,Closed,QE-006471,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TP039,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000Q7005
CA-014966,25-Oct-23,08-Sep-23,NA,Post-Implementation,CA-014966,QE-006471,31-Aug-23,Active,Closed,QE-006471,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TQ035,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000Q7005
CA-014965,24-Aug-23,08-Sep-23,,Pre-Implementation,CA-014965,QE-006587,20-Jul-23,Active,Closed,QE-006587,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TS005,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RB005
CA-014964,08-Apr-24,31-Dec-23,n/a,Pre-Implementation,CA-014964,QE-006413,30-Nov-23,Active,Closed,QE-006413,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TO034,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000PP004
CA-014963,06-Dec-23,29-Sep-23,N/A,Post-Implementation,CA-014963,QE-006471,31-Aug-23,Active,Closed,QE-006471,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TO033,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000Q7005
CA-014962,13-Dec-23,30-Nov-23,NA,Pre-Implementation,CA-014962,QE-006630,31-Jan-24,Active,Pre-Implementation Execution Approved,QE-006630,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TP038,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RY001
CA-014961,,30-Nov-23,NA,Pre-Implementation,CA-014961,QE-006630,31-Jan-24,Active,Pre-Implementation Execution Approved,QE-006630,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TO032,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RY001
CA-014960,05-Oct-23,30-Nov-23,NA,Pre-Implementation,CA-014960,QE-006629,31-Jan-24,Active,Closed,QE-006629,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TP037,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RX001
CA-014959,05-Oct-23,30-Nov-23,NA,Pre-Implementation,CA-014959,QE-006629,31-Jan-24,Active,Closed,QE-006629,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TO031,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RX001
CA-014958,03-Jan-24,22-Dec-23,N/A,Pre-Implementation,CA-014958,QE-006613,20-Dec-23,Active,Closed,QE-006613,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TS004,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RQ002
CA-014957,30-Nov-23,08-Sep-23,,Post-Implementation,CA-014957,QE-006356,31-Aug-23,Active,Closed,QE-006356,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TQ034,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000OZ001
CA-014956,02-Oct-23,24-Nov-23,,Post-Implementation,CA-014956,QE-006662,01-Sep-23,Active,Closed,QE-006662,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TO030,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S1007
CA-014955,21-Sep-23,08-Sep-23,,Pre-Implementation,CA-014955,QE-006662,01-Sep-23,Active,Closed,QE-006662,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TO029,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S1007
CA-014954,21-Sep-23,08-Sep-23,,Pre-Implementation,CA-014954,QE-006662,01-Sep-23,Active,Closed,QE-006662,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TP036,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S1007
CA-014953,21-Sep-23,08-Sep-23,,Pre-Implementation,CA-014953,QE-006662,01-Sep-23,Active,Closed,QE-006662,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TS003,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S1007
CA-014952,21-Sep-23,08-Sep-23,,Pre-Implementation,CA-014952,QE-006662,01-Sep-23,Active,Closed,QE-006662,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TS002,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S1007
CA-014951,21-Sep-23,08-Sep-23,,Pre-Implementation,CA-014951,QE-006662,01-Sep-23,Active,Closed,QE-006662,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TS001,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S1007
CA-014950,21-Sep-23,07-Sep-23,,Pre-Implementation,CA-014950,QE-006662,01-Sep-23,Active,Closed,QE-006662,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TP035,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000S1007
CA-014949,04-Mar-24,30-Nov-23,N/A,Pre-Implementation,CA-014949,QE-006630,31-Jan-24,Active,Pre-Implementation Execution Approved,QE-006630,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000TP034,https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RY001
